Composition,log_H2_W% (max),temperature(K),MagpieData mean Column,VEC mean,MagpieData mean Number,MagpieData mode CovalentRadius,MagpieData mean MendeleevNumber,Mixing enthalpy,Mean cohesive energy,MagpieData mode Number,MagpieData mode NdValence,MagpieData mean NsValence,MagpieData avg_dev CovalentRadius,MagpieData avg_dev AtomicWeight,MagpieData mean CovalentRadius,MagpieData range Electronegativity,MagpieData mean SpaceGroupNumber,MagpieData avg_dev NValence,Shear modulus local mismatch,Miedema_deltaH_ss_min,MagpieData avg_dev MendeleevNumber,Shear modulus mean,MagpieData mean GSvolume_pa,Thermal_Enthalpy_Interaction,Valence_Electron_Concentration,Electromechanical_Mismatch,Atomic_Deviation_Ratio,Squared_Electronegativity_Range,Group_Valence_Product,Temperature_Normalized_by_Mendeleev,Mismatch_Enthalpy_Ratio,Covalent_Deviation_Squared,Atomic_Weight_Deviation_Product,H2_W% (max)
Mg1.9Nd0.1Ni1,1.4701758451005926,573,4.7,4.8,18.93333333,141,64.03333333,5.217777778,2.549666667,12,0,2.0,8.888888889,19.58355333,137.3333333,0.77,204.3333333,3.546666667,12.91151111,-0.053658781,5.024444444,36.49533333,19.09733333,-30.746481513000003,0.1056338028354989,9.9418635547,0.4538956102201908,0.5929,9.4,8.948464341954631,-0.0041558869866472,79.01234568098766,370.7819429827215,3.3499999999999996
Mg2Ni1,1.4816045409242156,603,4.666666667,4.666666667,17.33333333,141,65.66666667,3.555555556,2.486666667,12,0,2.0,7.555555556,15.28373333,135.3333333,0.6,204.3333333,3.555555556,12.82,0.0232636,3.111111111,36.59,18.7,14.0279508,0.1153846154068047,7.692,0.4943527469933944,0.36,9.333333334,9.18274111628514,0.0018146333853354,57.08641975980247,264.9180443357209,3.4000000000000004
Mg2Ni1,1.5260563034950492,573,4.666666667,4.666666667,17.33333333,141,65.66666667,3.555555556,2.486666667,12,0,2.0,7.555555556,15.28373333,135.3333333,0.6,204.3333333,3.555555556,12.82,0.0232636,3.111111111,36.59,18.7,13.3300428,0.1153846154068047,7.692,0.4943527469933944,0.36,9.333333334,8.725888324430159,0.0018146333853354,57.08641975980247,264.9180443357209,3.5999999999999996
Mg2Ni1,1.62924053973028,553,4.666666667,4.666666667,17.33333333,141,65.66666667,3.555555556,2.486666667,12,0,2.0,7.555555556,15.28373333,135.3333333,0.6,204.3333333,3.555555556,12.82,0.0232636,3.111111111,36.59,18.7,12.8647708,0.1153846154068047,7.692,0.4943527469933944,0.36,9.333333334,8.421319796526836,0.0018146333853354,57.08641975980247,264.9180443357209,4.1
Mg0.757Ti0.068Cr0.121V0.053,1.6094379124341005,548,2.77977978,2.77977978,14.71771772,141,62.82982983,15.49937124,2.252652653,12,0,1.878878879,3.45103061,9.655265306,142.6876877,0.35,200.0960961,1.181768355,12.53739197,0.194078002,7.835473111,32.43427427,20.5266967,106.354745096,0.1276610215486589,4.388087189499999,0.3574247315457454,0.1224999999999999,5.222869516913267,8.721971736717022,0.0154799341413587,11.909612271156972,142.10346928541742,4.000000000000001
Mg0.833Ni0.132La0.036,1.747459210331475,573,3.090909091,3.090909091,15.72827173,141,65.0989011,3.105960972,2.002827173,12,0,2.0,4.737767727,14.40687146,141.1318681,0.81,198.0879121,1.822177822,6.689232366,-0.022285483,4.828402367,24.87936064,21.73618382,-12.769581759,0.1271595528315557,5.41827821646,0.3288547232585637,0.6561000000000001,6.181818182,8.80199189721806,-0.0033315456513773,22.446443035002744,226.59518910206185,4.739999999999999
Mg0.889La0.034Ni0.077,1.8562979903656265,553,2.65,2.65,14.762,141,65.591,2.22432,1.83625,12,0,2.0,4.42442,11.6358059,141.935,0.81,196.387,1.1557,4.18055379,-0.020348942,4.283202,21.71883,22.398365,-11.252964926,0.135482996883891,3.3862485699,0.3802418189186191,0.6561000000000001,5.3,8.43103474562059,-0.0048675230656462,19.5754923364,171.7677666958,5.400000000000002
Mg0.867Ni0.127La0.006,1.7047480922384253,573,3.022,3.022,14.302,141,66.781,1.989696,1.89987,12,0,2.0,3.870198,8.765247961,139.237,0.81,197.937,1.772412,6.41075979,0.014208142,2.113746,24.67193,21.377655,8.141265366,0.13984058173682,5.192715429900001,0.441538906511261,0.6561000000000001,6.044,8.580284811548195,0.0022162961123832,14.978432559203998,125.360576338222,4.5
Mg0.9Ni0.047Fe0.024Ti0.029,2.0438143640366846,573,2.578,2.578,13.378,141,66.634,2.301628,1.81105,12,0,2.0,1.964112,5.50172304,140.536,0.6,196.297,1.0404,4.48514917,0.00823507,2.4588,22.24869,21.82757,4.7186951100000005,0.1494991777545223,2.691089502,0.3569994319452329,0.36,5.156,8.59921361467119,0.0018360749415163,3.857735948544,73.60205082912,6.719999999999998
Mg0.899La0.017Ni0.084,1.7334238922150915,623,2.689,2.689,14.109,141,66.477,1.790404,1.80644,12,0,2.0,2.804592,8.696626795,140.694,0.81,196.604,1.238822,4.47984131,-0.004948912,2.738354,22.16431,22.0722475,-3.083172176,0.141753490679708,3.6286714611000006,0.322491934644414,0.6561000000000001,5.378,9.37166237946959,-0.0011047069879356,7.865736286464,122.700707450655,4.66
La0.5Ni1.5Mg17,1.615419984111648,553,2.657894737,2.657894737,14.44736842,141,66.0,2.013850416,1.819210526,12,0,2.0,3.452908587,10.25489305,141.3947368,0.81,196.4473684,1.177285319,4.257686981,-0.014285407,3.578947368,21.85,22.26625,-7.899830071,0.138433515492782,3.44872645461,0.3367083957057943,0.6561000000000001,5.315789474,8.378787878787879,-0.0033552036736727,11.922577710178336,148.15621800104748,4.030000000000001
Mg22Y3,1.289232648276759,373,2.12,2.12,15.24,141,61.28,2.5344,1.8532,12,0,2.0,10.3488,13.64369952,146.88,0.09,194.0,0.2112,0.891264,-0.018812322,11.8272,18.3728,24.027,-7.016996106,0.1312335958005249,0.08021376,0.7585039515733927,0.0081,4.24,6.086814621409921,-0.0211074631085738,107.09766144,207.9299806848,2.629999999999999
Mg22Y3,1.597365331199831,423,2.12,2.12,15.24,141,61.28,2.5344,1.8532,12,0,2.0,10.3488,13.64369952,146.88,0.09,194.0,0.2112,0.891264,-0.018812322,11.8272,18.3728,24.027,-7.957612205999999,0.1312335958005249,0.08021376,0.7585039515733927,0.0081,4.24,6.902741514360313,-0.0211074631085738,107.09766144,207.9299806848,3.9399999999999995
Mg22Y3,2.012232791986386,653,2.12,2.12,15.24,141,61.28,2.5344,1.8532,12,0,2.0,10.3488,13.64369952,146.88,0.09,194.0,0.2112,0.891264,-0.018812322,11.8272,18.3728,24.027,-12.284446266,0.1312335958005249,0.08021376,0.7585039515733927,0.0081,4.24,10.656005221932114,-0.0211074631085738,107.09766144,207.9299806848,6.4799999999999995
Mg0.242Ni0.055,1.791759469228055,493,3.481481481,3.481481481,14.96296296,141,66.7037037,2.414266118,2.052592593,12,0,2.0,5.130315501,10.37784362,137.8518519,0.6,199.7407407,2.414266118,8.704938272,0.039000005,2.112482853,28.04333333,20.56222222,19.227002465,0.1336633663631016,5.2229629632,0.4943527469534177,0.36,6.962962962,7.39089394821715,0.0044802161464425,26.32013713980088,155.28328969073232,5.0
Mg1Zr0.015Ni0.026,1.8562979903656265,577,2.228626321,2.228626321,12.80307397,141,67.47934678,0.122213087,1.651479347,12,0,2.0,0.977944617,3.502660654,141.0653218,0.6,194.7742555,0.439243652,1.631102603,-0.011222786,1.000294367,19.0426513,22.58044669,-6.475547522,0.1562124849615314,0.9786615618,0.2792005031612748,0.36,4.457252642,8.550764456585037,-0.0068804905217847,0.9563756739192768,44.84482344497058,5.400000000000002
Mg0.976Fe0.011Ti0.013,1.308332819650179,673,2.092,2.092,12.284,141,67.532,1.5753,1.58389,12,0,2.0,0.490152,1.275136192,141.148,0.52,194.385,0.179584,0.97373574,0.013243969,0.913536,18.3515,22.67564,8.913191137,0.162813415825464,0.5063425848,0.3843918814908831,0.2704,4.184,9.965645916010187,0.0136011943034975,0.2402489831039999,15.663772982528,2.7000000000000006
Mg0.80Ni0.20,1.3270750014599193,313,3.6,3.6,15.2,141,66.6,2.56,2.096,12,0,2.0,5.44,11.004288,137.6,0.6,200.2,2.56,9.2304,0.041925168,2.24,28.898,20.376,13.122577584,0.131578947368421,5.538239999999999,0.4943527468564981,0.36,7.2,4.6996996996997,0.0045420748829953,29.59360000000001,167.26517760000002,2.7699999999999996
Hf2Fe1,0.7884573603642702,295,5.333333333,5.333333333,56.66666667,175,48.33333333,18.66666667,5.72,72,2,2.0,19.11111111,54.50888889,160.6666667,0.53,205.6666667,4.444444444,6.344444444,-0.107773252,4.444444444,62.48666667,18.37666667,-31.79310934,0.0352941176449827,3.36255555532,0.3506054058186105,0.2809,10.666666666,6.103448276282996,-0.0169870274617854,365.2345678587654,3088.837037281696,1.2000000000000002
Hf2Pd1,0.6931471805599453,293,6.0,6.0,63.33333333,175,50.66666667,71.11111111,5.59,72,2,1.333333333,16.0,32.03111111,163.0,0.9,204.3333333,3.555555556,0.413333333,-0.713380671,7.555555556,52.35,19.60333333,-209.020536603,0.0210526315747922,0.3719999997,0.4995143610552073,0.81,7.999999998,5.782894736461652,-1.7259209796176782,256.0,2028.637036859896,1.0
Mg1.75Ti0.25Ni0.75Cu0.25,1.0986122886681098,573,4.916666667,4.916666667,18.25,141,63.83333333,2.638888889,2.685833333,12,0,1.916666667,7.722222222,16.13579722,137.5833333,0.6,204.3333333,3.555555556,12.23902778,-0.105552143,4.888888889,35.92833333,18.24583333,-60.481377939,0.1050228310684931,7.343416668,0.4785770493216448,0.36,9.42361111338889,8.976501305951775,-0.0086242261147968,59.632716045950616,294.47829926500003,2.0000000000000004
Mg1.9Al0.1Ni1,1.5040773967762742,523,5.033333333,4.7,17.36666667,141,65.83333333,4.524444444,2.549333333,12,0,2.0,8.022222222,15.2242547,134.6666667,0.6,205.3666667,3.533333333,12.9123,-0.004005581,3.222222222,36.89766667,18.48633333,-2.094918863,0.115163147770602,7.74738,0.5269369424041493,0.36,10.066666666,7.944303797870598,-0.0003102143692448,64.35604937915062,264.39455667408083,3.5
Mg1.9Si0.1Ni1,1.3609765531356006,523,5.066666667,4.733333333,17.4,141,66.0,7.351111111,2.590666667,12,0,2.0,8.444444444,15.19972222,134.3333333,0.6,205.4333333,3.511111111,13.0437,0.010437325,3.333333333,37.33566667,18.61833333,5.458720975,0.1149425287356322,7.826219999999999,0.5555657084896385,0.36,10.133333334,7.924242424242424,0.0008001813135843,71.30864196780247,264.47516662799995,2.8999999999999995
Mg1.9Ti0.1Ni1,1.3609765531356006,573,4.733333333,4.733333333,17.66666667,141,64.83333333,3.582222222,2.598,12,0,2.0,7.977777778,15.51438667,135.9666667,0.6,204.3333333,3.511111111,13.0398,-0.021341284,4.011111111,37.32266667,18.49333333,-12.228555731999998,0.1132075471484514,7.823879999999999,0.514218057580487,0.36,9.466666666,8.838046272947972,-0.0016366266353778,63.64493827515062,274.08749788838134,2.8999999999999995
Mg1.9Ti0.1Ni0.9Mn0.1,1.410986973710262,523,4.633333333,4.633333333,17.56666667,141,64.53333333,2.6,2.547333333,12,0,2.0,7.48,15.35582723,136.4666667,0.6,204.0666667,3.377777778,13.08716667,-0.02164816,4.391111111,37.37166667,18.49891954,-11.32198768,0.1138519923882633,7.852300002,0.4871114976721447,0.36,9.266666666,8.104338843393819,-0.0016541517767649,55.95040000000001,269.7506983915194,3.0999999999999996
Mg2Co1,1.6486586255873816,691,4.333333333,4.333333333,17.0,141,64.66666667,2.666666667,2.47,12,0,2.0,6.666666667,15.39030889,136.0,0.57,194.0,3.111111111,13.12444444,0.127424835,4.444444444,37.04666667,18.675,88.05056098499999,0.1176470588235294,7.480933330799999,0.4331730256130032,0.3248999999999999,8.666666666,10.685567009758476,0.0097089698221161,44.444444448888895,261.63525113000003,4.2
Mg2Ni1,1.5260563034950492,572,4.666666667,4.666666667,17.33333333,141,65.66666667,3.555555556,2.486666667,12,0,2.0,7.555555556,15.28373333,135.3333333,0.6,204.3333333,3.555555556,12.82,0.0232636,3.111111111,36.59,18.7,13.3067792,0.1153846154068047,7.692,0.4943527469933944,0.36,9.333333334,8.710659898034992,0.0018146333853354,57.08641975980247,264.9180443357209,3.5999999999999996
Mg2Ni0.75Co0.25,1.410986973710262,552,4.583333333,4.583333333,17.25,141,65.41666667,2.0,2.4825,12,0,2.0,7.333333333,15.31037722,135.5,0.6,201.75,3.444444444,12.92465278,0.040435475,3.444444444,36.70416667,18.69375,22.3203822,0.1159420289855072,7.754791668,0.4789779655736007,0.36,9.166666666,8.438216560079582,0.0031285540654965,53.77777777288888,264.104007045,3.0999999999999996
Mg2Ni0.75Cr0.25,1.3862943611198906,521,4.333333333,4.333333333,17.0,141,64.66666667,2.083333333,2.458333333,12,0,1.916666667,6.291666667,14.53958889,136.5833333,0.6,204.6666667,3.111111111,16.00159722,0.1096265,4.444444444,40.06083333,18.7725,57.1154065,0.1127450980588235,9.600958332,0.4327265863292233,0.36,8.30555555636111,8.056701030512542,0.0068509723431221,39.58506944863889,247.17301113,3.0
Mg2Ni0.75Fe0.25,1.33500106673234,526,4.5,4.5,17.16666667,141,65.16666667,1.166666667,2.473333333,12,0,2.0,6.666666667,14.96724444,136.0,0.6,204.6666667,3.333333333,13.31423611,0.069757865,3.777777778,37.12916667,18.73416667,36.69263699,0.1165048543463097,7.988541666,0.4454171035774171,0.36,9.0,8.071611252784061,0.0052393441443934,44.444444448888895,256.93769626989086,2.8
Mg2Ni0.75Fe0.25,1.4586150226995167,573,4.5,4.5,17.16666667,141,65.16666667,1.166666667,2.473333333,12,0,2.0,6.666666667,14.96724444,136.0,0.6,204.6666667,3.333333333,13.31423611,0.069757865,3.777777778,37.12916667,18.73416667,39.971256645,0.1165048543463097,7.988541666,0.4454171035774171,0.36,9.0,8.792838874230545,0.0052393441443934,44.444444448888895,256.93769626989086,3.3
Mg2Ni0.75Zn0.25,1.4586150226995167,519,4.833333333,4.833333333,17.5,141,66.33333333,4.305555556,2.229166667,12,0,2.0,7.777777778,16.02668889,135.1666667,0.6,201.75,3.777777778,11.50506944,-0.066945435,2.666666667,33.43416667,19.00333333,-34.744680765,0.1142857142857142,6.903041664,0.4853016010595312,0.36,9.666666666,7.824120603408247,-0.0058187771355163,60.49382716395061,280.467055575,3.3
Mg2Ni0.75Co0.25,1.4350845252893227,523,4.583333333,4.583333333,17.25,141,65.41666667,2.0,2.4825,12,0,2.0,7.333333333,15.31037722,135.5,0.6,201.75,3.444444444,12.92465278,0.040435475,3.444444444,36.70416667,18.69375,21.147753425,0.1159420289855072,7.754791668,0.4789779655736007,0.36,9.166666666,7.994904458191343,0.0031285540654965,53.77777777288888,264.104007045,3.2
Mg2Ni0.75Cr0.25,1.4350845252893227,523,4.333333333,4.333333333,17.0,141,64.66666667,2.083333333,2.458333333,12,0,1.916666667,6.291666667,14.53958889,136.5833333,0.6,204.6666667,3.111111111,16.00159722,0.1096265,4.444444444,40.06083333,18.7725,57.3346595,0.1127450980588235,9.600958332,0.4327265863292233,0.36,8.30555555636111,8.087628865562493,0.0068509723431221,39.58506944863889,247.17301113,3.2
Mg2Ni0.75Cu0.25,1.4350845252893227,523,4.75,4.75,17.41666667,141,65.91666667,3.0,2.4075,12,0,1.916666667,6.666666667,15.82291111,136.0,0.6,204.3333333,3.666666667,11.78111111,-0.001833078,2.777777778,34.09666667,18.7625,-0.958699794,0.1100478468880291,7.068666666,0.4213299702345354,0.36,9.10416666825,7.934260429434424,-0.0001555946619028,44.444444448888895,275.5823685519097,3.2
Mg2Ni0.75Mn0.25,1.4350845252893227,523,4.416666667,4.416666667,17.08333333,141,64.91666667,1.111111111,2.36,12,0,2.0,6.291666667,14.86647167,136.5833333,0.6,203.6666667,3.222222222,12.93229167,0.039931159,4.111111111,36.7125,18.71396552,20.883996157,0.1170731707545508,7.759375002,0.4232118290512977,0.36,8.833333334,8.056482669676175,0.0030877094345645,39.58506944863889,253.96889097961173,3.2
Mg2Ni0.75Ti0.25,1.4350845252893227,523,4.166666667,4.166666667,16.83333333,141,64.16666667,2.027777778,2.520833333,12,0,2.0,7.166666667,14.0808,138.3333333,0.6,201.75,2.916666667,11.58006944,0.002257237,5.111111111,33.61416667,19.23083333,1.180534951,0.1188118812116459,6.948041664000001,0.508967293548662,0.36,8.333333334,8.15064935022594,0.0001949243060842,51.361111115888896,237.026799953064,3.2
Ti2Ni1,0.9555114450274363,423,6.0,6.0,24.0,160,49.0,31.11111111,4.713333333,22,2,2.0,16.0,4.811733333,148.0,0.37,204.3333333,2.666666667,7.935555556,-0.316396437,8.0,51.24333333,14.56666667,-133.83569285099998,0.0833333333333333,2.93615555572,3.325205054542036,0.1369,12.0,8.63265306122449,-0.039870735548033,256.0,115.481599992,1.6
Hf1Al1,0.4054651081081644,323,8.5,3.5,42.5,121,59.0,39.0,4.915,13,0,2.0,27.0,75.7542307,148.0,0.31,209.5,7.5,6.595,-0.05756159,14.0,39.78,19.34,-18.59239357,0.0470588235294117,2.04445,0.3564157374513474,0.0961,17.0,5.47457627118644,-0.0087280652009097,729.0,3219.55480475,0.5
Hf1Co1,0.832909122935104,323,6.5,6.5,49.5,126,51.5,35.0,5.415,27,2,2.0,24.5,59.7784025,150.5,0.58,194.0,4.5,5.8625,-0.078189811,6.5,64.695,16.2225,-25.255308953,0.0404040404040404,3.40025,0.4098470179091855,0.3364,13.0,6.271844660194175,-0.0133372811940298,600.25,2959.03092375,1.2999999999999998
Hf1Ni1,0.832909122935104,323,7.0,7.0,50.0,124,53.0,42.0,5.44,28,2,2.0,25.5,59.8983,149.5,0.61,209.5,4.0,5.52,-0.175472323,8.0,64.01,16.26,-56.677560329,0.04,3.3671999999999995,0.4257215981087944,0.3721,14.0,6.09433962264151,-0.0317884643115942,650.25,2994.915,1.2999999999999998
La1Ni1,0.9932517730102832,293,6.5,6.5,42.5,124,37.0,27.0,4.455,28,1,2.0,41.5,40.106035,165.5,0.81,209.5,3.5,15.035,-0.001048983,24.0,44.98,23.60875,-0.307352019,0.0470588235294117,12.178350000000002,1.03475698856793,0.6561000000000001,13.0,7.918918918918919,-6.97694047223146e-05,1722.25,1704.5064875,1.6999999999999997
Th1Co1,0.8754687373538999,313,6.0,6.5,58.5,126,37.0,30.0,5.295,27,2,2.0,40.0,86.5524325,166.0,0.58,209.5,2.5,12.14,0.109548239,21.0,52.14,21.3075,34.288598807,0.0341880341880341,7.0412,0.4621476120847326,0.3364,12.0,8.45945945945946,0.0090237429159802,1600.0,5063.31730125,1.4
Ti0.42Zr0.08Fe0.50,0.5306282510621704,323,6.0,6.0,25.44,132,49.08,18.28,4.677,26,6,2.0,15.2,6.2643504,147.2,0.5,211.5,2.0,10.92772,-0.32038671,5.92,60.014,14.2304,-103.48490733,0.0786163522012578,5.46386,2.426428764265805,0.25,12.0,6.581092094539527,-0.0293187151574161,231.04,159.365074176,0.7
Ti0.96Zr0.04Fe0.95Nb0.04,0.9932517730102832,303,5.929648241,5.929648241,24.65326633,160,48.82914573,17.14986995,4.660703518,22,2,1.979899497,14.33600162,5.388933104,147.0150754,0.5,211.4120603,1.97671776,10.66117421,-0.286302266,5.89177041,59.33407035,14.00547739,-86.74958659800001,0.0803098246900738,5.330587105,2.660267133277073,0.25,11.740107569742834,6.205310280778488,-0.0268546653830544,205.5209424486426,132.8548030474656,1.6999999999999997
Ti0.9Fe0.9B0.2,0.9162907318741552,300,6.7,5.7,22.1,132,51.3,28.89,4.6895,22,2,2.0,18.18,7.3881,139.8,0.5,206.95,2.07,21.38175,-0.300289728,7.47,74.697,13.05625,-90.0869184,0.090497737556561,10.690875,2.460713850651724,0.25,13.4,5.847953216374269,-0.0140442072328036,330.5124,163.27701,1.5000000000000004
Ti0.9La0.1Co1,0.9162907318741552,423,6.45,6.45,26.25,126,49.0,25.1,4.601,27,7,2.0,19.35,9.0765189,145.35,0.78,194.0,2.55,10.430425,-0.171580052,9.0,56.6585,14.477875,-72.578361996,0.0761904761904762,8.1357315,2.131874589056384,0.6084,12.9,8.63265306122449,-0.016449957887622,374.42250000000007,238.258621125,1.5000000000000004
Ti0.9Zr0.1Fe1,0.6931471805599453,303,6.0,6.0,24.9,132,49.05,17.8,4.635,26,6,2.0,14.75,5.541165,146.75,0.5,211.5,2.0,10.792,-0.302010211,5.95,60.17,14.03525,-91.509093933,0.0803212851405622,5.396,2.661895106895391,0.25,12.0,6.17737003058104,-0.0279846377872498,217.5625,137.9750085,1.0
Ti1.1FeB0.001,0.7419373447293773,323,5.908138981,5.903379343,23.89576392,160,48.72536887,17.02668275,4.579157544,22,2,2.0,13.99283811,3.996571067,146.6368396,0.5,210.6454069,1.995831182,10.57942672,-0.260100036,5.995150651,59.49409805,13.84872561,-84.01231162799999,0.0836968429507316,5.28971336,3.501210881883212,0.25,11.816277962,6.628990349190968,-0.0245854565548708,195.7995183726684,95.50111870653453,1.1
Ti1.3Fe1,1.0647107369924282,298,5.739130435,5.739130435,23.73913043,160,48.2173913,16.71077505,4.602173913,22,2,2.0,13.76181474,3.921134216,147.826087,0.29,209.2173913,1.965973535,10.36559546,-0.260378309,5.897920605,57.67913043,14.09869565,-77.59273608199999,0.0842490842660575,3.0060226834,3.509651540068579,0.0841,11.47826087,6.18034265159426,-0.0251194743229927,189.38754493808128,93.0843165871598,1.9
Ti1Co0.5Mn0.5,0.9555114450274363,393,6.0,6.0,24.0,160,49.0,19.25,4.2525,22,2,2.0,13.75,4.53431,146.25,0.34,199.75,2.0,9.28875,-0.313324087,6.0,57.905,13.52814655,-123.136366191,0.0833333333333333,3.1581750000000004,3.0324349239465325,0.1156,12.0,8.020408163265307,-0.0337315663571524,189.0625,108.82344,1.6
Ti1Fe0.5Co0.5,0.7419373447293773,423,6.25,6.25,24.25,160,49.75,22.75,4.5925,22,2,2.0,15.5,4.76104875,144.5,0.34,202.75,2.25,10.22625,-0.312719692,6.75,59.155,13.58875,-132.280429716,0.0824742268041237,3.4769250000000005,3.2555852321402927,0.1156,12.5,8.50251256281407,-0.0305800945605671,240.25,115.4554321875,1.1
Ti1Fe0.88,1.0986122886681098,313,5.872340426,5.872340426,23.87234043,160,48.61702128,16.93073789,4.583191489,22,2,2.0,13.94296062,3.97274785,146.893617,0.29,210.3829787,1.991851517,10.50203712,-0.260005151,5.97555455,59.08382979,13.90021277,-81.381612263,0.0837789661162267,3.0455907648,3.509651542571472,0.0841,11.744680852,6.438074397798647,-0.0247575920775263,194.4061508508708,94.83878911775058,2.0000000000000004
Ti1Fe0.95Cr0.05 ,0.9932517730102832,313,5.95,5.95,23.95,160,48.85,16.5475,4.5605,22,2,1.975,13.825,3.8927775,146.175,0.29,211.5,1.95,11.4025125,-0.262955123,5.85,61.3095,13.7215,-82.304953499,0.0824634655532359,3.306728625,3.551448804870045,0.0841,11.75125,6.407369498464687,-0.0230611563021746,191.130625,93.232021125,1.6999999999999997
Ti1Fe0.95Mn0.05,0.9555114450274363,323,5.975,5.975,23.975,160,48.925,16.55,4.531,22,2,2.0,13.825,3.966326125,146.175,0.29,211.2,1.975,10.541875,-0.265425075,5.925,60.305,13.70393966,-85.732299225,0.0834202294056308,3.0571437499999994,3.4855933587659784,0.0841,11.95,6.601941747572816,-0.0251781656489002,191.130625,95.092668846875,1.6
Ti1Fe0.9Cr0.1,0.9932517730102832,313,5.9,5.9,23.9,160,48.7,16.09,4.556,22,2,1.95,13.65,3.796555,146.35,0.29,211.5,1.9,12.21605,-0.265727583,5.7,62.189,13.733,-83.172733479,0.0815899581589958,3.5426545,3.5953647451439528,0.0841,11.505,6.427104722792607,-0.0217523326279771,186.3225,90.7376645,1.6999999999999997
Ti1Fe0.9Mo0.1,0.9932517730102832,313,5.9,5.9,24.8,160,48.75,15.88,4.692,22,2,1.95,13.59,5.99475,147.1,0.62,211.5,1.9,12.1733,-0.260544093,5.75,62.144,13.958,-81.55030110899999,0.0786290322580645,7.547446,2.266983610659327,0.3844,11.505,6.420512820512821,-0.0214029140003121,184.6881,148.6698,1.6999999999999997
Ti1Fe0.9Ni0.1,0.9555114450274363,313,6.1,6.1,24.1,160,49.3,18.98,4.573,22,2,2.0,14.4,4.13142,145.6,0.37,211.3,2.1,10.528825,-0.294287581,6.3,60.1065,13.6895,-92.112012853,0.0829875518672199,3.89566525,3.4854844097186923,0.1369,12.2,6.348884381338743,-0.0279506574570286,207.36,99.56722200000002,1.6
U1Co1,0.4700036292457356,423,6.0,7.5,59.5,126,39.0,19.0,4.97,27,1,2.0,35.0,89.5478575,161.0,0.5,128.5,1.5,0.71,0.024303967,19.0,75.0,15.135,10.280578041,0.0336134453781512,0.355,0.3908524556268696,0.25,12.0,10.846153846153848,0.0342309394366197,1225.0,5328.097521250001,0.6000000000000001
Zr0.7Hf0.3Co1,0.8754687373538999,473,6.5,6.5,38.3,126,51.15,39.2,5.3485,27,7,2.0,24.5,29.2353025,150.5,0.58,194.0,3.22,10.146325,-0.342402498,6.85,58.1045,16.57075,-161.956381554,0.052219321148825,5.884868499999999,0.838027928734447,0.3364,13.0,9.24731182795699,-0.033746454800137,600.25,1119.71208575,1.4
Zr0.7Ti0.3Co0.7Ni0.3,0.7419373447293773,373,6.65,6.65,30.95,126,51.3,39.41,5.1175,27,2,2.0,22.55,15.87944523,147.95,0.58,198.65,2.65,10.422175,-0.59996939,7.6,55.8545,15.7555,-223.78858247,0.0646203554119547,6.044861499999999,1.4200747994267304,0.3364,13.3,7.270955165692008,-0.0575666202112323,508.50250000000005,491.4688298685,1.1
Zr1Co1,1.0986122886681098,703,6.5,6.5,33.5,126,51.0,41.0,5.32,27,2,2.0,24.5,16.1454025,150.5,0.55,194.0,2.5,10.57,-0.178945643,7.0,55.28,16.72,-125.798787029,0.0597014925373134,5.8135,1.5174598465414535,0.3025,13.0,13.784313725490197,-0.0169295783349101,600.25,540.8709837499999,2.0000000000000004
Zr1Ni1,0.9932517730102832,523,7.0,7.0,34.0,124,52.5,49.0,5.345,28,2,2.0,25.5,16.2653,149.5,0.58,209.5,3.0,10.2275,-0.285077338,8.5,54.595,16.7575,-149.095447774,0.0588235294117647,5.931949999999999,1.567754667912673,0.3364,14.0,9.961904761904762,-0.0278736091909068,650.25,553.0202,1.6999999999999997
Zr1Ni0.8Co0.2,1.029619417181158,505,6.9,6.9,33.9,175,52.2,47.4,5.34,40,2,2.0,25.3,16.2413205,149.7,0.58,206.4,2.9,10.3508,-0.360863316,8.2,54.732,16.75,-182.23597458,0.0589970501474926,6.003463999999999,1.5577551098754563,0.3364,13.8,9.67432950191571,-0.0348633261197202,640.09,550.58076495,1.799999999999999
