log_H2_W% (max),H2_W% (max)
1.01884732,1.769999999448085
0.955511445,1.5999999999286652
0.993251773,1.6999999999722348
0.90825856,1.479999999561311
0.924258902,1.5200000012012036
0.91228271,1.4899999988132255
0.924258902,1.5200000012012036
0.928219303,1.530000000659245
0.928219303,1.530000000659245
1.294727168,2.6500000014804397
1.134622726,2.1099999994055456
1.01884732,1.769999999448085
1.220829921,2.389999998669903
1.08180517,1.9499999989624008
1.463255402,3.319999998893998
1.040276712,1.8300000009759363
1.252762968,2.499999998266212
1.178654996,2.24999999888965
1.427916036,3.170000000789339
1.413423029,3.1100000020215317
1.430311247,3.1800000019367403
1.418277407,3.1300000001117514
1.430311247,3.1800000019367403
1.432700734,3.1900000002763456
1.547562509,3.7000000013347396
1.396244692,3.0400000001088427
1.45395301,3.280000001738941
1.283707772,2.60999999875531
1.226712291,2.409999998992599
0.947789399,1.5800000001715029
1.280933845,2.599999998336569
1.521698998,3.5799999994224914
1.01884732,1.769999999448085
1.247032294,2.4800000007433876
0.959350221,1.6099999991266887
1.427916036,3.170000000789339
1.335001067,2.800000001017108
1.280933845,2.599999998336569
1.401182974,3.060000001568616
1.283707772,2.60999999875531
1.553925203,3.730000002346829
0.982078472,1.6699999988995375
1.398716881,3.0499999995202858
1.075002423,1.9299999999151005
1.337629189,2.8099999994718976
1.111857515,2.039999998728884
0.779324877,1.1800000004338251
1.319085611,2.7399999984051124
1.137833002,2.12000000055726
1.068153081,1.9099999994663026
1.105256831,2.0199999988319295
1.247032294,2.4800000007433876
1.378766095,2.970000001194577
0.993251773,1.6999999999722348
1.324418957,2.7599999984892203
1.501852702,3.490000001103809
1.53686722,3.650000001863418
1.10856262,2.0300000014505284
1.249901736,2.489999999251968
1.261297871,2.530000000193425
1.261297871,2.530000000193425
1.316408234,2.730000001284149
1.238374231,2.4499999998507245
1.193922468,2.299999998440966
1.217875709,2.3799999983271456
1.137833002,2.12000000055726
1.08180517,1.9499999989624008
1.193922468,2.299999998440966
0.262364264,0.29999999939226163
1.10856262,2.0300000014505284
0.779324877,1.1800000004338251
1.147402453,2.1500000005117434
0.357674444,0.4299999996113032
1.071583616,1.9199999991818442
0.693147181,1.0000000008801093
1.01523068,1.760000000747798
1.141033005,2.1300000014020464
1.297463147,2.659999998487414
1.011600912,1.7500000008841803
1.01523068,1.760000000747798
0.955511445,1.5999999999286652
